src,dst,cosine_sim
51,12485,0.81344134
51,13203,0.74682164
51,13524,0.652385
51,13666,0.504407
51,13674,0.5646642
51,13683,0.8059602
51,13701,0.8575525
51,13703,0.85113776
51,14080,0.7580529
51,14280,0.6972678
51,14639,0.5270034
51,14751,0.6251347
51,14986,0.6913025
51,15227,0.88147587
51,16079,0.5478462
51,18623,0.5356784
51,19400,0.65035474
51,19548,0.5187806
51,20263,0.5729191
51,20294,0.504767
51,20297,0.8518385
51,20620,0.5553056
51,21117,0.88953626
51,21773,0.57925224
51,22049,0.87182385
51,22597,0.8931696
51,22871,0.50404215
51,23095,0.8785434
51,23141,0.8961406
51,24785,0.6945385
51,25026,0.70960134
51,25070,0.7247274
51,26246,0.5018014
51,26306,0.6752766
51,31872,0.5569185
51,32746,0.8894935
51,36131,0.6594511
51,36778,0.6724701
51,38008,0.80936986
51,40667,0.7188771
51,43205,0.734677
51,44806,0.6882214
51,45335,0.6497232
51,46161,0.8957749
51,46192,0.6801776
52,11371,0.5316735
52,27387,0.75305974
52,34449,0.61601424
54,27420,0.77845323
61,32423,0.5314227
64,46452,0.50859576
70,33950,0.51422036
71,12291,0.58717823
71,13655,0.58226436
71,32789,0.58102226
71,34205,0.66041267
74,407,0.503479
74,27524,0.5665335
86,98,0.6161369
87,27529,0.50848496
90,27673,0.5008451
92,400,0.50787795
94,323,0.51940316
94,325,0.50304717
94,447,0.5294492
94,583,0.50361353
94,27617,0.55841196
94,27776,0.50304717
94,28096,0.5567987
98,86,0.6161369
98,27901,0.5392152
99,340,0.6367636
99,27485,0.5128319
104,27411,0.5128668
106,27534,0.78116167
108,299,0.50878453
108,572,0.66011316
108,4870,0.65099967
108,11050,0.6794794
108,11136,0.66011316
108,13367,0.56290746
108,14081,0.5730174
108,16809,0.5262597
108,20760,0.58326685
108,23682,0.5035599
108,24692,0.5943393
108,24699,0.50227404
108,29222,0.66011316
108,31778,0.66011316
108,32506,0.5258066
108,33822,0.5019005
108,34759,0.52984047
108,41708,0.5730174
108,42276,0.66011316
108,44260,0.5093982
108,46292,0.5441144
110,1511,0.58215183
113,27469,0.8537126
117,25146,0.52422863
119,13683,0.50845075
120,149,0.56218654
120,232,0.6112223
120,27411,0.51404023
120,27673,0.5906502
120,27865,0.54841167
120,43944,0.51115835
123,24753,0.70432866
123,27416,1.0
123,27483,0.631297
123,34322,0.5038893
133,583,0.52838206
134,20896,0.50613856
139,144,0.59548646
139,27449,0.52140516
140,451,0.5452884
143,459,0.5235412
143,27901,0.54009765
143,27945,0.5331714
144,139,0.59548646
149,120,0.56218654
149,232,0.5568262
149,440,0.66473997
149,27452,0.5187098
149,27515,0.5756989
149,27673,0.52101964
149,27837,0.5547687
149,27955,0.5876847
150,27521,1.0
150,29198,1.0
154,168,0.5867966
154,27519,0.67226994
156,3796,0.6564343
156,10169,0.5331633
156,27240,0.5331633
156,29231,0.5331633
156,32906,0.5331633
156,39672,0.5331633
160,8314,0.5067689
160,20375,0.5067689
165,27715,0.6003887
165,28092,0.588202
166,593,0.5395704
166,5084,0.58351386
166,11097,0.5936424
166,11569,0.515942
166,12159,0.5562901
166,24479,0.6241034
166,29724,0.5084677
168,154,0.5867966
172,9841,0.5207899
172,9856,0.6193696
172,9869,0.52103454
172,10036,0.50508386
172,10733,0.538286
172,27803,0.6046245
172,28054,0.54340833
172,36418,0.61709756
174,31140,0.54881096
175,6657,0.53271043
175,7937,0.6412543
175,8116,0.7779607
175,18998,0.55089676
175,20437,0.7779607
175,20869,0.5281147
175,25786,0.5122711
175,26274,0.7779607
175,26841,0.5021925
175,32749,0.7074025
175,33070,0.5122711
175,34305,0.5122711
178,31444,0.5383343
179,195,0.5398184
179,259,0.50254774
179,396,0.5056209
179,507,0.52024657
179,565,0.5160769
179,27915,0.5307741
179,28003,0.5214266
179,28079,0.50829536
185,305,0.5619859
185,453,0.5352867
185,13668,0.65605664
185,13671,0.5557195
185,20002,0.51364875
185,20573,0.65605664
185,20618,0.6443381
185,27617,0.6219642
185,28096,0.56742036
186,400,0.51333773
186,453,0.5348268
186,27617,0.5383404
186,28096,0.5338298
188,27627,0.510931
195,179,0.5398184
196,27485,0.7123711
207,27643,0.86914194
210,27364,0.5050298
210,27648,0.560366
211,20200,0.5618798
211,20594,0.5618798
214,1334,0.6675237
214,21029,0.59204847
214,27370,0.5525336
224,27662,0.87342143
231,19200,0.8323229
231,19808,0.5419423
231,25506,0.8056894
232,120,0.6112223
232,149,0.5568262
232,27673,0.5598553
235,447,0.53142774
237,27681,0.50862473
240,259,0.52270454
240,305,0.5055172
240,27685,0.5020847
243,27617,0.50211006
243,28096,0.5189856
245,27688,0.52052265
247,27692,0.8741346
250,4745,0.80586034
250,6599,0.50028837
250,7519,0.81805193
250,8775,0.60888237
250,9288,0.68175864
250,18148,0.7726609
250,18686,0.81361693
250,22717,0.75634235
250,27690,0.8759774
250,29028,0.8258068
250,29186,0.5304423
250,31835,0.63390625
250,32007,0.82184136
250,35671,0.6372958
250,37487,0.64031416
250,38884,0.59256685
250,40723,0.65445757
250,41173,0.66480833
250,44803,0.80509603
253,27915,0.50908566
257,259,0.56082046
257,451,0.50037086
257,482,0.50273186
259,179,0.50254774
259,240,0.52270454
259,257,0.56082046
259,282,0.528532
259,300,0.5483879
259,305,0.60006815
259,320,0.51117253
259,367,0.6004267
259,420,0.54718834
259,433,0.50377256
259,451,0.6082447
259,477,0.5235828
259,482,0.5761194
259,577,0.5065041
259,27529,0.5198545
259,27560,0.5084786
259,27562,0.5399846
259,27600,0.52070045
259,27647,0.5379967
259,27691,0.5096332
259,27701,0.51263344
259,27743,0.51574355
259,27756,0.50560606
259,27770,0.5283314
259,27789,0.5015168
259,27838,0.5318084
259,27867,0.5411991
259,27891,0.50676215
259,27901,0.5407259
259,27918,0.5125322
259,27944,0.5777666
259,27976,0.5208459
259,27991,0.57022077
259,28016,0.52868754
259,28037,0.53152484
259,28038,0.51840633
259,28044,0.52649915
259,35600,0.5399846
259,35634,0.51353824
259,35765,0.5512218
259,36411,0.53458047
259,36512,0.5398413
259,41612,0.5092762
259,43839,0.5602074
259,44383,0.5192519
260,27709,0.99132556
269,453,0.5499131
273,27434,0.50565314
273,27756,0.5022706
273,27915,0.51481813
275,27724,0.90908444
278,527,0.55881596
282,259,0.528532
282,305,0.54005915
282,27901,0.5488228
282,43839,0.539419
288,527,0.5260798
289,27741,0.9391229
297,475,0.5699436
299,108,0.50878453
299,572,0.7707536
299,11050,0.5050192
299,11053,0.7021716
299,11136,0.7707536
299,14081,0.66906005
299,16809,0.61446536
299,23682,0.60008484
299,24534,0.53086996
299,24699,0.58645946
299,29222,0.7707536
299,31778,0.7707536
299,41708,0.66906005
299,42276,0.7707536
299,44260,0.65052664
300,259,0.5483879
300,540,0.5089358
300,27524,0.5222984
300,27610,0.51273996
300,27770,0.5049571
300,27901,0.5262333
300,28044,0.5399214
302,27750,0.89010954
305,37,0.5331706
305,185,0.5619859
305,240,0.5055172
305,259,0.60006815
305,282,0.54005915
305,325,0.5336263
305,420,0.5292636
305,447,0.504847
305,451,0.526252
305,477,0.5054822
305,27528,0.52492094
305,27610,0.53848904
305,27776,0.5336263
305,27838,0.55677813
305,27901,0.51175964
305,27939,0.5031576
305,27944,0.5495626
311,27617,0.5341037
311,27758,0.51126915
311,28096,0.5206856
315,25669,0.5238889
315,42362,0.7605652
320,259,0.51117253
320,27768,0.96044654
320,27976,0.5016748
323,94,0.51940316
323,362,0.51972365
323,447,0.5485287
323,454,0.51612973
323,583,0.613845
323,27528,0.52646863
323,27617,0.5641864
323,27717,0.5224735
323,27908,0.507676
323,27939,0.5399455
323,28096,0.6038884
325,94,0.50304717
325,305,0.5336263
325,434,0.5021742
325,447,0.5657008
325,453,0.5661782
325,477,0.5099596
325,583,0.5333741
325,27528,0.5628428
325,27617,0.5423575
325,27776,1.0
325,27939,0.533141
325,28096,0.5536748
333,27790,0.8540525
335,27792,0.8740647
336,27734,0.50609976
336,27794,0.64250004
340,99,0.6367636
340,385,0.5096805
340,27739,0.5475713
340,46518,0.5262241
350,27816,0.83948416
352,27817,0.79434353
362,323,0.51972365
362,447,0.5372081
362,583,0.5378688
362,27939,0.5404105
362,28096,0.5061263
367,259,0.6004267
367,27524,0.53407645
367,27691,0.5331008
367,27901,0.5165834
367,27991,0.5124178
367,35765,0.50190943
367,43839,0.5274061
368,44055,1.0
369,27830,0.76039624
370,13596,0.5385426
374,27841,0.7907186
375,27842,0.5546557
382,27524,0.51045215
382,43839,0.5588826
385,340,0.5096805
385,27362,0.5161963
385,27401,0.5691162
385,27739,0.50717986
395,1334,0.5388088
395,21029,0.54674566
396,179,0.5056209
396,27863,0.5088861
400,92,0.50787795
400,186,0.51333773
400,453,0.57106715
402,27873,1.0
405,18362,0.5907887
405,20218,0.56922156
407,3,0.5138317
407,4,0.5746828
407,74,0.503479
407,475,0.5430293
407,27436,0.51189417
407,27464,0.65560883
407,27524,0.8056195
407,27610,0.52909595
407,27684,0.511804
407,27691,0.55282
407,27713,0.5931504
407,27743,0.52146196
407,27748,0.5216237
407,27860,0.54199034
407,27901,0.6598774
407,27945,0.5787485
407,35765,0.5019833
407,43839,0.5555685
420,259,0.54718834
420,305,0.5292636
420,27524,0.50794077
421,13968,0.54671395
421,14076,0.6590396
426,454,0.50144523
426,583,0.51313597
426,27908,0.96115696
426,27939,0.5188915
433,259,0.50377256
433,27901,0.55034924
434,325,0.5021742
434,453,0.5188458
434,583,0.5062793
434,27776,0.5021742
434,28096,0.55083495
436,9856,0.50262773
437,27464,0.56177354
437,27715,0.51049584
440,149,0.66473997
440,27515,0.50307715
447,94,0.5294492
447,235,0.53142774
447,305,0.504847
447,323,0.5485287
447,325,0.5657008
447,362,0.5372081
447,583,0.6195338
447,27528,0.55501986
447,27553,0.50499547
447,27617,0.52603227
447,27717,0.5477569
447,27776,0.5657008
447,27939,0.5572618
447,28096,0.62060195
448,27928,0.93378615
448,27939,0.50151587
451,140,0.5452884
451,257,0.50037086
451,259,0.6082447
451,305,0.526252
451,477,0.51375735
451,482,0.5208739
451,27901,0.5091432
451,28044,0.5079317
453,185,0.5352867
453,186,0.5348268
453,269,0.5499131
453,325,0.5661782
453,400,0.57106715
453,434,0.5188458
453,455,0.5128156
453,477,0.57274824
453,27528,0.541932
453,27617,0.58406717
453,27776,0.5661782
453,28070,0.50599146
453,28096,0.5629043
454,323,0.51612973
454,426,0.50144523
454,583,0.5666675
454,27717,0.5002639
454,27908,0.50813085
454,27939,0.52198285
454,28043,0.50616413
454,28096,0.5071126
455,453,0.5128156
459,143,0.5235412
459,27411,0.5009111
459,27464,0.5091692
459,27524,0.50388515
459,27901,0.5262577
459,27945,0.65021235
459,43683,0.5216359
461,1074,0.51990896
461,1855,0.6023213
461,8173,0.54563963
461,9866,0.50275874
461,10169,0.61468637
461,11114,1.0
461,12069,0.5197309
461,13684,0.5013609
461,20358,0.6109742
461,22477,0.53383845
461,24280,0.57573193
461,25786,0.66542894
461,26269,0.65942997
461,27240,0.61468637
461,29231,0.61468637
461,32906,0.61468637
461,33070,0.66542894
461,33084,0.54411757
461,34305,0.66542894
461,39672,0.61468637
461,40542,0.5879271
461,44528,0.65610075
469,14076,0.5448627
471,27959,0.92763215
475,4,0.5025143
475,297,0.5699436
475,407,0.5430293
475,27436,0.5365625
475,27524,0.6045553
475,27560,0.5055957
475,27610,0.51787186
475,27691,0.5423616
475,27713,0.51573896
475,27743,0.5341235
475,27838,0.50556725
475,27901,0.51062864
475,27955,0.56309223
475,28037,0.5063351
475,43839,0.558563
477,259,0.5235828
477,305,0.5054822
477,325,0.5099596
477,451,0.51375735
477,453,0.57274824
477,27776,0.5099596
480,10036,0.5017447
482,257,0.50273186
482,259,0.5761194
482,451,0.5208739
482,27529,0.5255431
482,27770,0.5126642
482,27976,0.57329303
482,27991,0.5395613
482,36411,0.53779596
491,27990,0.6112906
504,34053,0.57085246
507,179,0.52024657
507,27915,0.5508164
507,28003,0.99915415
507,34519,0.50797343
507,36938,0.537543
526,13596,0.5143769
527,278,0.55881596
527,288,0.5260798
527,27554,0.52950764
527,27704,0.5192806
540,300,0.5089358
540,28044,0.90534943
548,28037,0.50222117
557,27371,0.5655247
560,19860,0.5052547
560,25949,0.5161403
561,28072,0.97939277
565,179,0.5160769
565,28079,0.98574746
567,34442,0.51038456
569,28083,0.92171305
572,108,0.66011316
572,299,0.7707536
572,2714,0.5519831
572,4870,0.59861904
572,6617,0.5629212
572,9815,0.5246341
572,11050,0.6552278
572,11053,0.54120135
572,11105,0.64499664
572,11136,1.0
572,14081,0.8680595
572,16809,0.7972267
572,19173,0.5051452
572,19840,0.5041744
572,19847,0.521229
572,20332,0.6242105
572,20707,0.5237089
572,23682,0.76283884
572,24534,0.68876743
572,24699,0.7608909
572,24767,0.50914836
572,25440,0.5045582
572,25529,0.5150536
572,25669,0.5864776
572,27483,0.5013902
572,29222,1.0
572,31778,1.0
572,32585,0.54740024
572,32751,0.64499664
572,33389,0.5306405
572,41708,0.8680595
572,42276,1.0
572,44260,0.7716832
572,45465,0.5409556
577,259,0.5065041
577,28037,0.51475453
582,4017,0.58521944
582,9050,0.67803097
582,9760,0.50274545
582,10169,0.63499033
582,10231,0.7737387
582,10449,0.6380039
582,10467,0.9917083
582,10497,0.6380039
582,13692,0.6380039
582,14060,0.67631555
582,15196,0.99999994
582,16824,0.99999994
582,16985,0.67803097
582,19871,0.5233194
582,19884,0.99999994
582,19889,0.67803097
582,20358,0.5015221
582,20388,0.6380039
582,25586,0.9917083
582,25912,0.5233194
582,26623,0.6380039
582,27240,0.63499033
582,29231,0.63499033
582,32470,0.5177173
582,32906,0.63499033
582,33634,0.63655895
582,33672,0.6380039
582,35371,0.5072239
582,35949,0.5233194
582,39672,0.63499033
582,44014,0.7737387
582,44457,0.6380039
582,45486,0.5030215
583,94,0.50361353
583,133,0.52838206
583,323,0.613845
583,325,0.5333741
583,362,0.5378688
583,426,0.51313597
583,434,0.5062793
583,447,0.6195338
583,454,0.5666675
583,27477,0.53964716
583,27487,0.51676214
583,27528,0.66021484
583,27553,0.55761683
583,27617,0.53777266
583,27642,0.52368605
583,27705,0.50529003
583,27717,0.6265234
583,27745,0.55232346
583,27776,0.5333741
583,27839,0.55472165
583,27870,0.5115158
583,27897,0.5733478
583,27908,0.5617627
583,27929,0.53976184
583,27939,0.5874214
583,27977,0.5210775
583,28025,0.59265935
583,28031,0.5286695
583,28043,0.5960532
583,28096,0.895586
584,36418,0.53441954
593,166,0.5395704
593,5084,0.5329546
593,11097,0.5497925
593,12159,0.50097996
593,20374,0.5134701
593,24479,0.56205094
593,29570,0.5941926
593,29716,0.5159914
593,29724,0.58969504
593,32458,0.5134701
593,32700,0.5134701
593,34189,0.5134701
600,4882,0.69592357
600,7884,0.5175929
600,13670,0.5378368
600,20233,0.5489218
600,20247,0.6879912
600,20350,0.5239767
600,20672,0.51798445
600,20707,0.52219784
600,20760,0.6184431
600,21175,0.53419816
600,24534,0.5351989
600,26369,0.64009637
600,38010,0.6296596
600,44312,0.6285032
600,44502,0.51655555
600,45465,0.7686251
612,701,0.5152043
612,774,0.50233966
613,1074,0.5687981
613,1855,0.6995567
613,8173,0.73609924
613,13680,0.5458324
613,21259,0.51026
613,22477,0.53836346
613,24280,0.6686747
613,25104,0.5137249
613,25786,0.7218354
613,26592,0.5388262
613,33070,0.7218354
613,33084,0.6319568
613,34305,0.7218354
613,43921,0.5459497
613,45191,0.53053856
619,19173,0.60887074
619,24737,0.515831
619,29076,0.5073712
619,29569,0.6382445
619,32986,0.56149125
619,44312,0.5124634
620,3033,0.5354521
620,3303,0.6582681
620,3482,0.59617054
620,4062,1.0
620,4882,0.58209825
620,5092,0.5560074
620,8318,0.62349874
620,9200,1.0
620,9810,0.51947516
620,9815,0.5226199
620,10968,0.7839078
620,11161,0.512448
620,13705,0.5136688
620,13716,0.72934234
620,14131,0.6104807
620,15038,0.61679035
620,17544,0.5225919
620,20400,0.5136688
620,20445,0.5136688
620,20858,0.5699835
620,22364,0.7839078
620,22460,0.69978756
620,22901,0.6497186
620,24511,0.554114
620,24683,1.0
620,24753,0.55724597
620,25896,0.5245846
620,26166,0.78499275
620,26308,0.5136688
620,26701,0.6324871
620,29182,0.72934234
620,29224,1.0
620,29900,0.50455314
620,30106,1.0
620,31549,1.0
620,32520,0.78499275
620,32550,0.592925
620,32634,0.78499275
620,32883,0.78499275
620,32948,0.78499275
620,33775,0.6455362
620,35425,0.80260396
620,36767,0.50087595
620,39383,0.66585124
620,41787,0.6582681
620,42449,0.5008573
620,43042,0.59309775
663,1104,0.59951854
663,3433,0.56465244
663,8135,0.6789462
663,14593,0.6492776
663,15884,0.592805
663,16295,0.6348808
663,18489,0.5268109
663,19691,0.5562453
663,20015,0.6457568
663,20093,0.6421447
663,21302,0.6435249
663,21404,0.6070669
663,23005,0.5165144
663,23703,0.5496497
663,24382,0.61961997
663,24572,0.6892151
663,27354,0.6514915
663,30999,0.6832238
663,32965,0.61384463
663,34016,0.64539355
663,37497,0.5938413
663,38953,0.5306311
663,40361,0.5201478
663,44966,0.6672827
667,1511,0.5089468
667,15211,0.53260857
689,3303,0.500808
689,22434,0.51094395
689,24983,0.5369942
689,40027,0.5647684
689,41787,0.500808
701,612,0.5152043
710,11140,0.56765336
710,29178,0.5121452
774,612,0.50233966
774,803,0.5099601
784,7793,0.5150585
784,30979,0.5211268
784,32354,0.50495076
784,36022,0.5074809
803,774,0.5099601
803,851,0.52149963
806,1333,0.525073
806,2750,0.50283635
806,29102,0.51750827
806,31870,0.50905144
827,3040,0.5111243
827,18850,0.51683754
827,23160,0.5294443
844,4015,0.5047565
851,803,0.52149963
859,32432,0.5327449
885,29162,0.59857994
888,7459,0.5844502
888,9967,0.5663266
888,13613,0.51474273
888,15266,0.965878
888,29764,0.5102362
888,32506,0.8521768
888,32707,0.554627
888,33529,0.59463525
888,34086,0.6045913
888,36767,0.57534236
888,44195,1.0
897,1855,0.5431514
897,24280,0.5242147
897,25786,0.55897033
897,33070,0.55897033
897,34305,0.55897033
905,15825,0.5039617
926,9618,0.5212748
926,10968,0.5185767
926,22364,0.5185767
926,22460,0.53556496
949,16174,0.5083996
956,1298,0.5125954
956,6508,0.55740064
956,9236,0.5121462
956,16803,0.50739634
956,23788,0.5309675
971,24632,0.6979179
971,28620,0.5913535
971,32687,0.5301231
971,32905,0.76482534
971,34112,0.76482534
978,9232,0.50085455
998,1032,0.5086729
998,1092,0.5550572
998,1101,0.549258
998,1126,0.55864686
998,1132,0.5190567
998,1161,0.50211424
998,1262,0.6156844
998,1301,0.5156378
998,1310,0.564727
998,1311,0.5167613
998,1329,0.5315247
998,1366,0.5879494
998,1389,0.5132208
998,1422,0.5230137
998,1423,0.5408279
998,1427,0.5188937
998,1431,0.5329959
998,1435,0.6237526
998,1445,0.51492596
998,1457,0.59353167
998,1475,0.57005584
998,12726,0.50921714
1005,1009,0.54673153
1005,1032,0.533516
1005,1038,0.6140119
1005,1041,0.5319942
1005,1048,0.6813041
1005,1083,0.56103253
1005,1109,0.56202424
1005,1126,0.50409204
1005,1149,0.59426403
1005,1161,0.5459176
1005,1190,0.58873475
1005,1225,0.57280284
1005,1263,0.5429458
1005,1329,0.6764893
1005,1366,0.5599721
1005,1407,0.52072006
1005,1420,0.51069987
1005,1435,0.61179876
1005,1445,0.6303773
1005,1451,0.50264645
1005,1539,0.55336404
1005,12341,0.76085806
1005,12726,0.5699344
1005,13170,0.6736807
1005,41531,0.68938327
1005,41967,0.5813066
1005,42424,0.548387
1005,43728,0.56933784
1005,44963,0.5409186
1005,45519,0.5581765
1008,1032,0.6267747
1008,1189,0.5189474
1009,1005,0.54673153
1014,20341,0.58730674
1014,33998,0.52715266
1014,38477,0.6970781
1014,39761,0.5663911
1021,1426,0.99999994
1030,13814,0.5815907
1032,998,0.5086729
1032,1005,0.533516
1032,1008,0.6267747
1032,1126,0.51020026
1032,1189,0.51183337
1032,1366,0.5121065
1032,1435,0.5553965
1032,1457,0.526962
1036,1333,0.5204667
1036,2750,0.5507347
1036,14887,0.50388896
1036,16803,0.5102201
1036,24429,0.50968176
1038,1005,0.6140119
1038,1048,0.512012
1038,1149,0.5668187
1038,1271,0.5183111
1038,1329,0.5703261
1038,1366,0.51790524
1038,1435,0.60124886
1038,12341,0.5235009
1038,41531,0.55118567
1041,1005,0.5319942
1044,1083,0.55981344
1044,1383,0.57016695
1044,1396,0.5436453
1044,1431,0.5405028
1044,1457,0.5188976
1048,1005,0.6813041
1048,1038,0.512012
1048,1083,0.5361531
1048,1149,0.57573247
1048,1165,0.5392318
1048,1225,0.5380495
1048,1227,0.5753865
1048,1263,0.5596342
1048,1310,0.5117521
1048,1329,0.5598323
1048,1366,0.56322134
1048,1407,0.5061912
1048,1435,0.57287145
1048,1445,0.52636343
1048,1457,0.5021915
1048,1475,0.52016854
1048,1539,0.5131155
1048,12341,0.54761004
1048,12726,0.50423133
1048,13170,0.5254564
1048,41531,0.543415
1049,1435,0.5119433
1074,461,0.51990896
1074,613,0.5687981
1074,1855,0.7072161
1074,8116,0.51447916
1074,8173,0.64066327
1074,11114,0.51990896
1074,12027,0.52151877
1074,20437,0.51447916
1074,20728,0.5140233
1074,21259,0.74274486
1074,22477,0.56283456
1074,24280,0.675996
1074,25104,0.5325174
1074,25786,0.78131396
1074,26274,0.51447916
1074,26592,0.54472584
1074,33070,0.78131396
1074,33084,0.638876
1074,34305,0.78131396
1074,37778,0.5549221
1074,45191,0.53025365
1080,1259,0.51021284
1080,1383,0.5014289
1082,1165,0.5071886
1082,1310,0.53314877
1083,1005,0.56103253
1083,1044,0.55981344
1083,1048,0.5361531
1083,1149,0.522744
1083,1156,0.52070075
1083,1165,0.52667683
1083,1227,0.50993186
1083,1310,0.5161205
1083,1329,0.5493277
1083,1366,0.5285768
1083,1383,0.5165214
1083,1393,0.5446323
1083,1396,0.50460315
1083,1423,0.5044527
1083,1431,0.52432925
1083,1435,0.52720565
1083,1457,0.51190597
1083,13170,0.5144941
1091,23,0.6419436
1091,40,0.5946699
1091,51,0.6175196
1091,2408,0.55534935
1091,3756,0.6928121
1091,3833,0.5664539
1091,4102,0.6542429
1091,5712,0.55467767
1091,7476,0.5021716
1091,7574,0.5394514
1091,9235,0.5637117
1091,9397,0.57359755
1091,12137,0.65028775
1091,12485,0.6056877
1091,13203,0.5623144
1091,13524,0.50796187
1091,13683,0.62181824
1091,13701,0.63982
1091,13703,0.62885094
1091,14080,0.6066153
1091,14280,0.57438844
1091,14751,0.5062112
1091,14986,0.5836289
1091,15227,0.67255104
1091,19400,0.50464267
1091,20297,0.64354354
1091,21117,0.65220416
1091,22049,0.66098917
1091,22597,0.6529552
1091,23095,0.65073067
1091,23141,0.6548148
1091,24785,0.56426764
1091,25026,0.5442166
1091,25070,0.5530618
1091,26306,0.52173156
1091,32521,0.5013285
1091,32746,0.65001297
1091,36131,0.5602177
1091,36778,0.5239468
1091,38008,0.60602176
1091,40667,0.5091118
1091,43205,0.6038835
1091,44806,0.5322109
1091,46161,0.6567735
1091,46192,0.5405686
1092,998,0.5550572
1092,1132,0.5139184
1092,1310,0.55465245
1092,1431,0.5108923
1092,1435,0.5038229
1092,1457,0.50542843
1092,1475,0.5226324
1096,1369,0.50267667
1098,1194,0.51459783
1101,998,0.549258
1101,1149,0.50316954
1101,1165,0.50351787
1101,1310,0.5855894
1101,1423,0.5354357
1101,1431,0.5336744
1101,1435,0.54419804
1101,1457,0.52926356
1103,1435,0.5003788
1104,663,0.59951854
1104,2559,0.6536766
1104,3433,0.6527457
1104,5671,0.5127128
1104,7036,0.5328889
1104,8135,0.85555136
1104,8445,0.5017819
1104,8523,0.52426076
