src,dst,cosine_sim
620,32948,0.78499275
620,33775,0.6455362
620,35425,0.80260396
620,39383,0.66585124
620,41787,0.6582681
663,8135,0.6789462
663,14593,0.6492776
663,16295,0.6348808
663,20015,0.6457568
663,20093,0.6421447
663,21302,0.6435249
663,21404,0.6070669
663,24382,0.61961997
663,24572,0.6892151
663,27354,0.6514915
663,30999,0.6832238
663,32965,0.61384463
663,34016,0.64539355
663,44966,0.6672827
888,15266,0.965878
888,32506,0.8521768
888,34086,0.6045913
888,44195,1.0
971,24632,0.6979179
971,32905,0.76482534
971,34112,0.76482534
998,1262,0.6156844
998,1435,0.6237526
1005,1038,0.6140119
1005,1048,0.6813041
1005,1329,0.6764893
1005,1435,0.61179876
1005,1445,0.6303773
1005,12341,0.76085806
1005,13170,0.6736807
1005,41531,0.68938327
1008,1032,0.6267747
1014,38477,0.6970781
1021,1426,0.99999994
1032,1008,0.6267747
1038,1005,0.6140119
1038,1435,0.60124886
1048,1005,0.6813041
1074,1855,0.7072161
1074,8173,0.64066327
1074,21259,0.74274486
1074,24280,0.675996
1074,25786,0.78131396
1074,33070,0.78131396
1074,33084,0.638876
1074,34305,0.78131396
1091,23,0.6419436
1091,51,0.6175196
1091,3756,0.6928121
1091,4102,0.6542429
1091,12137,0.65028775
1091,12485,0.6056877
1091,13683,0.62181824
1091,13701,0.63982
1091,13703,0.62885094
1091,14080,0.6066153
1091,15227,0.67255104
1091,20297,0.64354354
1091,21117,0.65220416
1091,22049,0.66098917
1091,22597,0.6529552
1091,23095,0.65073067
1091,23141,0.6548148
1091,32746,0.65001297
1091,38008,0.60602176
1091,43205,0.6038835
1091,46161,0.6567735
1104,2559,0.6536766
1104,3433,0.6527457
1104,8135,0.85555136
1104,14593,0.80564296
1104,15884,0.68627733
1104,16295,0.7583655
1104,18489,0.6141107
1104,19691,0.7436595
1104,20015,0.7650873
1104,20093,0.74636495
1104,21302,0.78301096
1104,21404,0.63802636
1104,23005,0.6110957
1104,23703,0.6050802
1104,24382,0.7501488
1104,24572,0.8460392
1104,27354,0.7909094
1104,27537,0.69284993
1104,30999,0.8542837
1104,32471,0.8109883
1104,32965,0.70701176
1104,34016,0.7757876
1104,37497,0.62553304
1104,38953,0.6163646
1104,42947,0.67254376
1104,44966,0.8350196
1117,1334,0.620665
1118,2798,0.7156171
1126,1435,0.6072866
1131,39475,0.78297246
1165,1310,0.6274139
1262,998,0.6156844
1310,1165,0.6274139
1310,1457,0.6080138
1329,1005,0.6764893
1329,1435,0.63499504
1334,12,0.7090897
1334,214,0.6675237
1334,1117,0.620665
1334,20200,0.72209775
1334,20594,0.72209775
1334,21029,0.88507825
1334,27370,0.8277365
1334,28039,0.70714426
1355,1468,0.65195066
1355,5898,0.65195066
1355,43092,0.61137104
1366,1435,0.63202494
1375,25628,0.6164845
1410,19140,0.6726176
1426,1021,0.99999994
1435,998,0.6237526
1435,1005,0.61179876
1435,1038,0.60124886
1435,1126,0.6072866
1435,1329,0.63499504
1435,1366,0.63202494
1445,1005,0.6303773
1457,1310,0.6080138
1468,1355,0.65195066
1468,5898,1.0
1468,10929,0.619012
1468,15043,0.61344665
1468,24125,0.6404126
1468,24303,0.61175114
1468,24530,0.8480308
1468,29080,0.60687083
1468,29093,0.62553287
1468,35891,0.6091909
1468,36738,0.6461225
1468,43092,0.8022454
1501,1710,0.7876208
1505,1697,0.7525609
1511,11829,0.61303383
1511,29372,0.6028091
1697,1505,0.7525609
1710,1501,0.7876208
1855,461,0.6023213
1855,613,0.6995567
1855,1074,0.7072161
1855,8173,0.847131
1855,11114,0.6023213
1855,12027,0.6019611
1855,21259,0.6336626
1855,22477,0.69813585
1855,24280,0.9558551
1855,25786,0.9051625
1855,26592,0.72027576
1855,33070,0.9051625
1855,33084,0.9033676
1855,34305,0.9051625
1855,45191,0.6584811
1876,41908,1.0
1885,14349,0.72793114
1885,23219,0.7233243
1885,42911,0.6470555
1907,12882,0.7890801
1929,33851,0.6940049
2199,35286,0.6098004
2260,2422,0.6674137
2268,13771,0.67283374
2268,25068,0.6112512
2408,23,0.7819454
2408,40,0.7226711
2408,51,0.7304817
2408,3756,0.72757
2408,3833,0.65035856
2408,4102,0.80635756
2408,5712,0.61918974
2408,7574,0.6442394
2408,9235,0.63198394
2408,12137,0.80788076
2408,12485,0.7446183
2408,13203,0.6701307
2408,13683,0.7081624
2408,13701,0.7804065
2408,13703,0.7736631
2408,14080,0.65333414
2408,14280,0.60754925
2408,15227,0.79356176
2408,20297,0.7574794
2408,21117,0.80385655
2408,22049,0.78910893
2408,22597,0.8060511
2408,23095,0.79316705
2408,23141,0.80124485
2408,24785,0.64841014
2408,25026,0.64657634
2408,25070,0.64582056
2408,26306,0.6187185
2408,32746,0.8057293
2408,36778,0.62098753
2408,38008,0.7172372
2408,40667,0.6026642
2408,43205,0.6468573
2408,44806,0.6146527
2408,46161,0.8070015
2408,46192,0.63737327
2422,2260,0.6674137
2559,1104,0.6536766
2559,3433,0.6205115
2559,8135,0.6977242
2559,14593,0.6594418
2559,15884,0.6041643
2559,16295,0.6191642
2559,19691,0.69069785
2559,20015,0.6313628
2559,20093,0.61408216
2559,21302,0.6536303
2559,21404,0.60090077
2559,24382,0.65926945
2559,24572,0.68623155
2559,27354,0.65817094
2559,27537,0.71204
2559,30999,0.7167505
2559,32965,0.6015179
2559,34016,0.6778235
2559,44966,0.72211003
2714,7147,0.68558484
2714,13987,0.6702787
2714,21175,0.71682924
2714,22571,0.6292678
2714,24983,0.60666907
2714,29228,0.681022
2714,29372,0.6301174
2714,30479,0.6679939
2714,40027,0.85024977
2714,41703,0.6477848
2723,21056,0.60214394
2750,15710,0.6298269
2750,22259,0.61583704
2751,2757,0.6090043
2751,2765,0.64376104
2754,2756,0.7665287
2754,2786,0.70279896
2756,2754,0.7665287
2757,2751,0.6090043
2757,2758,0.6383774
2757,2763,0.7176606
2757,24119,0.6149623
2757,31338,0.71555334
2758,2757,0.6383774
2758,32494,0.6337803
2763,2757,0.7176606
2765,2751,0.64376104
2765,2786,0.6127465
2768,2769,0.91136485
2769,2768,0.91136485
2786,2754,0.70279896
2786,2765,0.6127465
2798,1118,0.7156171
2802,2982,0.61978674
2882,11082,0.6664658
2882,46470,0.6327354
2929,2961,0.66432065
2961,2929,0.66432065
2961,3021,0.6909691
2961,3049,0.60716385
2973,5084,0.7538391
2973,5110,0.6380626
2973,7440,0.61280847
2973,11097,0.7848715
2973,11569,0.6509448
2973,12159,0.7018506
2973,19140,0.63184094
2973,24479,0.78740805
2973,29570,0.66479534
2973,29716,0.64836496
2973,29724,0.6797347
2982,2802,0.61978674
3021,2961,0.6909691
3033,5127,0.61334383
3033,9618,0.73431474
3033,10968,0.899437
3033,13679,0.7092033
3033,15038,0.76175934
3033,15260,0.7650851
3033,20707,0.70750827
3033,22364,0.899437
3033,22460,0.7479704
3033,24976,0.6615632
3033,31759,0.65304434
3033,44312,0.66392136
3049,2961,0.60716385
3113,5514,0.6410217
3113,5755,0.6245073
3133,4423,0.69037175
3133,20954,0.6289679
3133,27879,0.69859743
3133,32443,0.7077354
3133,34785,0.7066228
3133,36112,0.6034385
3133,40032,0.6549226
3133,40132,0.6767591
3133,45875,0.6145837
3144,3150,0.99999994
3145,20444,0.62312734
3150,3144,0.99999994
3303,620,0.6582681
3303,4062,0.6582681
3303,7782,0.6177415
3303,7873,0.6191915
3303,9200,0.6582681
3303,9959,0.69353515
3303,10968,0.6873697
3303,13987,0.63680077
3303,21175,0.60022444
3303,22364,0.6873697
3303,22460,0.7846174
3303,24683,0.6582681
3303,24983,0.74816185
3303,29224,0.6582681
3303,29228,0.65623903
3303,29372,0.6244962
3303,29396,0.6781238
3303,29533,0.6089635
3303,30106,0.6582681
3303,31549,0.6582681
3303,36423,0.6460724
3303,40027,0.7566426
3303,41703,0.7871811
3303,41787,1.0
3433,1104,0.6527457
3433,2559,0.6205115
3433,8135,0.744137
3433,14593,0.71075
3433,15884,0.65434676
3433,16295,0.7041095
3433,19691,0.67601526
3433,20015,0.6820555
3433,20093,0.661186
3433,21302,0.7066035
3433,21404,0.66251165
3433,24382,0.75215715
3433,24572,0.74127334
3433,27354,0.7079735
3433,27537,0.6638168
3433,30999,0.79254013
3433,32965,0.6422518
3433,34016,0.7690499
3433,44966,0.77811646
3442,3676,1.0
3596,4423,0.6874437
3596,20954,0.61906546
3596,27879,0.72061783
3596,32443,0.7250605
3596,34785,0.7130807
3596,36112,0.6202656
3596,40032,0.61792415
3596,40132,0.67832834
3596,42898,0.62248766
3596,45875,0.6418113
3622,25353,0.60603875
3622,33019,0.74396217
3676,3442,1.0
3756,23,0.8579014
3756,40,0.77450424
3756,51,0.8251466
3756,1091,0.6928121
3756,2408,0.72757
3756,3833,0.70711017
3756,4102,0.89078075
3756,5712,0.75945705
3756,7139,0.62238437
3756,7476,0.6561312
3756,7574,0.71523577
3756,9235,0.75079036
3756,9397,0.76971793
3756,12137,0.88897806
3756,12246,0.60620505
3756,12485,0.8116315
3756,13203,0.7471821
3756,13524,0.6300927
3756,13683,0.81163615
3756,13701,0.85567105
3756,13703,0.8483911
3756,14080,0.7650397
3756,14280,0.73518306
3756,14751,0.6306746
3756,14986,0.68234277
3756,15227,0.87827283
3756,19400,0.6349351
3756,20297,0.8517983
3756,21117,0.8858633
3756,22049,0.86738443
3756,22597,0.8894817
3756,23095,0.87581056
3756,23141,0.8851428
3756,24785,0.7277546
3756,25026,0.7081462
3756,25070,0.7245451
3756,26306,0.6764084
3756,32746,0.87996835
3756,36131,0.6620639
3756,36778,0.6650109
3756,38008,0.8104545
3756,40667,0.67359203
3756,43205,0.7791508
3756,44806,0.69024295
3756,45335,0.60933155
3756,46161,0.892058
3756,46192,0.68651783
3767,4008,0.9688158
3778,4129,0.68188196
3796,156,0.6564343
3796,29045,0.6193207
3801,4253,0.76506925
3833,23,0.7400131
3833,40,0.6890888
3833,51,0.71060985
3833,2408,0.65035856
3833,3756,0.70711017
3833,4102,0.7609501
3833,5712,0.6324791
3833,7574,0.6318775
3833,9235,0.6182643
3833,9397,0.6080681
3833,12137,0.76024204
3833,12485,0.696564
3833,13203,0.6532787
3833,13524,0.60307956
3833,13683,0.698653
3833,13701,0.7374519
3833,13703,0.73140365
3833,14080,0.71742374
3833,14280,0.64901274
3833,14986,0.643587
3833,15227,0.7635514
3833,20297,0.7599008
3833,21117,0.7584012
3833,22049,0.75171286
3833,22597,0.7605938
3833,23095,0.7514595
3833,23141,0.75722176
3833,24785,0.63519114
3833,25026,0.63282853
3833,25070,0.6448105
3833,26306,0.6093982
3833,32746,0.7604051
3833,38008,0.69615316
3833,43205,0.6452424
3833,44806,0.61969227
3833,46161,0.7711167
3850,3854,0.99999994
3854,3850,0.99999994
3857,26841,0.64330053
3857,33973,0.61379445
4008,3767,0.9688158
4017,9050,0.8631161
4017,10449,0.84719723
4017,10497,0.84719723
4017,13692,0.84719723
4017,16985,0.8631161
4017,19871,0.6747779
4017,19889,0.8631161
4017,20388,0.84719723
4017,25912,0.6747779
4017,26623,0.84719723
4017,32470,0.6675545
4017,33672,0.84719723
4017,35949,0.6747779
4017,44457,0.84719723
4062,620,1.0
4062,3303,0.6582681
4062,8318,0.62349874
4062,9200,1.0
4062,10968,0.7839078
4062,13716,0.72934234
4062,14131,0.6104807
4062,15038,0.61679035
4062,22364,0.7839078
4062,22460,0.69978756
4062,22901,0.6497186
4062,24683,1.0
4062,26166,0.78499275
4062,26701,0.6324871
4062,29182,0.72934234
4062,29224,1.0
4062,30106,1.0
4062,31549,1.0
4062,32520,0.78499275
4062,32634,0.78499275
4062,32883,0.78499275
4062,32948,0.78499275
4062,33775,0.6455362
4062,35425,0.80260396
4062,39383,0.66585124
4062,41787,0.6582681
4102,23,0.9477374
4102,40,0.8635664
4102,51,0.9078605
4102,1091,0.6542429
4102,2408,0.80635756
4102,3756,0.89078075
4102,3833,0.7609501
4102,5712,0.72248036
4102,7139,0.6514472
4102,7476,0.70624703
4102,7574,0.7792424
4102,9235,0.7574856
4102,9397,0.6633694
4102,10598,0.60279447
4102,12137,0.98964494
4102,12246,0.6657373
4102,12485,0.8950304
4102,13203,0.8118366
4102,13524,0.66729903
4102,13674,0.6180581
4102,13683,0.85778946
4102,13701,0.9453837
4102,13703,0.93831193
4102,14080,0.7931334
4102,14280,0.7034447
4102,14751,0.6589429
4102,14986,0.7064921
4102,15227,0.970744
4102,19400,0.7033921
4102,20297,0.92336506
4102,21117,0.9836208
4102,21773,0.6269625
4102,22049,0.94722277
4102,22597,0.9876384
4102,23095,0.9692694
4102,23141,0.9839251
4102,24785,0.7595912
4102,25026,0.7768431
4102,25070,0.7889896
4102,26306,0.7358535
4102,31872,0.60174733
4102,32746,0.9792173
4102,36131,0.7044741
4102,36778,0.72136843
4102,38008,0.8785475
4102,40667,0.7295583
4102,43205,0.78266144
4102,44806,0.74296415
4102,45335,0.6411122
4102,46161,0.9895642
4102,46192,0.71816504
4129,3778,0.68188196
4153,4177,0.6858391
4177,4153,0.6858391
4253,3801,0.76506925
4267,6303,0.7164563
4267,12429,0.91987693
4267,15977,0.85311687
4267,19751,0.8964622
4267,25564,0.7438238
4267,30837,0.6799717
4267,35092,0.70280063
4267,43065,0.7559563
4369,4375,0.62503946
4375,4369,0.62503946
4420,15200,0.6428298
4420,24534,0.66727936
4423,3133,0.69037175
4423,3596,0.6874437
4423,7773,0.6175094
4423,8352,0.6451713
4423,9092,0.63995475
4423,14676,0.63530195
4423,17688,0.6941128
4423,20954,0.7754688
4423,26391,0.68462265
4423,27879,0.88270134
4423,32443,0.89454097
4423,32494,0.6297481
4423,34785,0.8718124
4423,36112,0.7170047
4423,37403,0.70983976
4423,40032,0.73581284
4423,40132,0.8132544
4423,40241,0.6620767
4423,42898,0.68194306
4423,43245,0.651997
4423,45875,0.75440377
4484,4485,0.6134474
4485,4484,0.6134474
4516,4537,0.6684083
4516,4563,0.6043441
4516,4594,0.6054337
4516,4596,0.6427778
4516,4706,0.6047139
4516,4717,0.60238695
4516,4720,0.6515756
4529,20407,0.6118463
4530,4596,0.6417999
4537,4516,0.6684083
4537,4594,0.6149929
4537,4596,0.63876104
4537,4720,0.6187297
4563,4516,0.6043441
4571,4639,0.6704735
4571,4716,0.6004909
4594,4516,0.6054337
4594,4537,0.6149929
4594,4596,0.68448406
4594,4703,0.609568
4594,4715,0.6463708
4594,4720,0.6293845
4596,4516,0.6427778
4596,4530,0.6417999
4596,4537,0.63876104
4596,4594,0.68448406
4596,4613,0.65826833
4596,4644,0.63251007
4596,4703,0.6404649
4596,4715,0.6641147
4596,4720,0.65371466
4596,4721,0.6109481
4610,33019,0.6042423
4613,4596,0.65826833
4626,4644,0.6131683
4639,4571,0.6704735
4639,4711,0.61082566
4639,4716,0.66446257
4639,4744,0.6573899
4644,4596,0.63251007
4644,4626,0.6131683
4703,4594,0.609568
4703,4596,0.6404649
4703,4720,0.6194816
4706,4516,0.6047139
4711,4639,0.61082566
4715,4594,0.6463708
4715,4596,0.6641147
4716,4571,0.6004909
4716,4639,0.66446257
4716,4744,0.6096991
4717,4516,0.60238695
4720,4516,0.6515756
4720,4537,0.6187297
4720,4594,0.6293845
4720,4596,0.65371466
4720,4703,0.6194816
4721,4596,0.6109481
4744,4639,0.6573899
4744,4716,0.6096991
4745,250,0.80586034
4745,7519,0.8993045
4745,8775,0.6351917
4745,9288,0.70608526
4745,18148,0.82833153
4745,18686,0.9110156
4745,22717,0.81730986
4745,27690,0.8701857
4745,29028,0.9245974
4745,31835,0.6421928
4745,32007,0.90915376
4745,35671,0.65824956
4745,37487,0.6738704
4745,40723,0.7174724
4745,41173,0.7143332
4745,44803,0.88685024
4784,4814,0.64897203
4784,46371,0.6357624
4814,4784,0.64897203
4814,46371,0.65196127
4870,108,0.65099967
4874,4904,0.7202799
4874,4919,0.67843336
4874,4970,0.62015015
4874,4972,0.74670225
4874,5020,0.63054025
4874,5021,0.68093014
4874,5053,0.6719476
4874,26380,0.6907812
4874,26428,0.6087168
4874,26461,0.6553066
4874,26469,0.63001955
4874,26607,0.6289561
4874,38449,0.6907812
4882,600,0.69592357
4882,10968,0.6380519
4882,13705,0.71611136
4882,20400,0.71611136
4882,20445,0.71611136
4882,20447,0.6523627
4882,22364,0.6380519
4882,26257,0.6555078
4882,26308,0.71611136
4882,26701,0.72930276
4882,44312,0.79247224
4883,8314,0.6401344
4883,20375,0.6401344
4897,10165,0.7006935
4897,17804,0.7006935
4897,20017,0.66676426
4897,20286,0.66676426
4897,20799,0.66676426
4897,21060,0.66676426
4903,4972,0.6084677
4904,4874,0.7202799
4904,4919,0.6401539
4904,4970,0.6893622
4904,4972,0.71565
4904,4990,0.6216418
4904,5021,0.7076009
4904,5025,0.6067243
4904,5050,0.6540867
4904,5053,0.66789156
4904,26380,0.6643015
4904,26428,0.6420492
4904,26459,0.6041935
4904,26461,0.68569773
4904,26469,0.6523481
4904,26607,0.7082415
4904,38449,0.6643015
4919,4874,0.67843336
4919,4904,0.6401539
4919,4972,0.6589974
4919,5021,0.6073477
4919,5053,0.6316341
4919,26380,0.6329518
4919,38449,0.6329518
4970,4874,0.62015015
4970,4904,0.6893622
4970,4972,0.65209323
4970,5021,0.65382236
4970,5050,0.65183794
4970,26380,0.64439934
4970,26461,0.6078393
4970,26607,0.6850751
4970,38449,0.64439934
4972,4874,0.74670225
4972,4903,0.6084677
4972,4904,0.71565
4972,4919,0.6589974
4972,4970,0.65209323
4972,5020,0.60592467
4972,5021,0.68162775
4972,5050,0.6130463
4972,5053,0.6664554
4972,26380,0.6920297
4972,26461,0.6796612
4972,26469,0.64603585
4972,26607,0.6517407
4972,38449,0.6920297
4990,4904,0.6216418
4990,26607,0.63439727
5020,4874,0.63054025
5020,4972,0.60592467
5020,26243,0.63336456
5020,26380,0.6120162
5020,38449,0.6120162
5021,4874,0.68093014
5021,4904,0.7076009
5021,4919,0.6073477
5021,4970,0.65382236
5021,4972,0.68162775
5021,5025,0.6099378
5021,5050,0.6180204
5021,5053,0.62715054
5021,26380,0.64597726
5021,26461,0.6275893
5021,26607,0.6866417
5021,38449,0.64597726
5025,4904,0.6067243
5025,5021,0.6099378
5025,5053,0.62285376
5050,4904,0.6540867
5050,4970,0.65183794
5050,4972,0.6130463
5050,5021,0.6180204
5050,5053,0.61313933
5050,26296,0.61029583
5050,26380,0.67783374
5050,26607,0.6353428
5050,38449,0.67783374
5051,21030,0.64563316
5053,4874,0.6719476
5053,4904,0.66789156
5053,4919,0.6316341
5053,4972,0.6664554
5053,5021,0.62715054
5053,5025,0.62285376
5053,5050,0.61313933
5053,26380,0.6452707
5053,26461,0.6031652
5053,38449,0.6452707
5058,13613,0.68527174
5058,21200,1.0
5060,26607,0.6027212
5073,5090,1.0
5073,5103,1.0
5073,5112,1.0
5074,5080,1.0
5074,27664,0.617656
5076,5081,0.99999994
5076,5083,0.99999994
5076,5085,0.99999994
5076,5099,0.99999994
5076,5118,0.99999994
5077,5078,0.99999994
5078,5077,0.99999994
5079,5101,0.91873497
5079,5102,1.0
5080,5074,1.0
5080,27664,0.617656
5081,5076,0.99999994
5081,5083,0.99999994
5081,5085,0.99999994
5081,5099,0.99999994
5081,5118,0.99999994
5082,5104,0.8065131
5083,5076,0.99999994
5083,5081,0.99999994
5083,5085,0.99999994
5083,5099,0.99999994
5083,5118,0.99999994
5084,2973,0.7538391
5084,5110,0.84638536
5084,7440,0.7262905
5084,8698,0.6114719
5084,11075,0.62880427
5084,11097,0.9361343
5084,11569,0.7729279
5084,12159,0.83337307
5084,13670,0.6094647
5084,14451,0.603494
5084,19140,0.73165965
5084,20289,0.63532376
5084,20363,0.67798007
5084,22882,0.6629832
5084,22914,0.64251727
5084,24479,0.93496346
5084,25569,0.70578
5084,25615,0.6366712
5084,25849,0.70578
5084,28229,0.6054822
5084,29570,0.73342776
5084,29716,0.75557953
5084,29724,0.775322
5084,32657,0.6288211
5084,39344,0.68521833
5084,40473,0.6042405
5085,5076,0.99999994
5085,5081,0.99999994
5085,5083,0.99999994
